211.7659	557.0138
216.1092	463.2296
218.5782	397.7882
222.9325	344.341
226.0336	300.4739
229.1347	262.1953
233.4845	223.3568
235.9536	191.8027
238.4183	162.0868
242.1405	138.0772
244.6096	118.5707
251.4919	109.4371
252.1196	109.4371
252.7494	110.3178
253.3771	110.3178
254.0069	111.2057
254.6345	111.2057
255.2644	112.1007
255.892	112.1007
257.1517	113.9123
257.7814	114.8292
258.4114	115.7532
259.0412	116.6848
259.671	117.624
260.3009	118.5707
260.9306	119.525
261.5584	119.525
262.1882	120.4868
262.818	121.4566
263.4479	122.4341
264.0755	122.4341
264.7054	123.4195
265.3352	124.4128
265.9628	124.4128
266.5927	125.4141
267.2225	126.4235
267.8502	126.4235
268.48	127.4409
269.1098	128.4666
269.7375	128.4666
270.3673	129.5005
270.9971	130.5428
271.6248	130.5428
272.2525	130.5428
272.8822	131.5934
273.51	131.5934
274.1376	131.5934
274.7652	131.5934
275.3929	131.5934
276.0206	131.5934
276.6482	131.5934
277.2737	130.5428
277.8991	129.5005
277.9013	130.5428
278.5246	128.4666
279.1522	128.4666
279.7755	126.4235
279.7776	127.4409
280.4032	126.4235
281.0286	125.4141
281.6519	123.4195
281.6541	124.4128
282.273	120.4868
282.2752	121.4566
282.2774	122.4341
282.8897	115.7532
282.8919	116.6848
282.8941	117.624
282.8963	118.5707
282.8984	119.525
283.5108	113.0029
283.513	113.9123
283.5152	114.8292
284.1319	110.3178
284.1341	111.2057
284.1363	112.1007
284.753	107.6966
284.7551	108.5633
284.7574	109.4371
285.3719	104.2982
285.374	105.1376
285.3763	105.9838
285.3785	106.8367
285.9929	101.8199
285.9952	102.6394
285.9973	103.4655
286.6098	97.8197
286.612	98.607
286.6141	99.4006
286.6162	100.2006
286.6185	101.007
287.2309	95.4954
287.233	96.264
287.2352	97.0387
287.8498	92.482
287.8519	93.2264
287.854	93.9767
287.8563	94.733
288.4665	88.8487
288.4687	89.5638
288.4708	90.2846
288.4731	91.0112
288.4752	91.7437
289.0876	86.7375
289.0898	87.4356
289.092	88.1393
289.7043	83.3299
289.7065	84.0005
289.7086	84.6766
289.7109	85.358
289.713	86.045
290.3232	80.7004
290.3254	81.3498
290.3276	82.0046
290.3298	82.6646
290.9443	78.7828
290.9465	79.4169
290.9487	80.0561
291.5567	74.4839
291.5589	75.0834
291.5611	75.6877
291.5632	76.2968
291.5654	76.9109
291.5676	77.5299
291.5697	78.1539
292.1756	72.1336
292.1778	72.7141
292.18	73.2993
292.1821	73.8893
292.7989	70.9864
292.8011	71.5577
293.4178	68.7464
293.42	69.2997
293.4222	69.8574
293.4243	70.4196
294.0411	67.653
294.0432	68.1975
294.6622	66.0455
294.6643	66.5771
294.6665	67.1129
295.2811	63.9614
295.2833	64.4762
295.2854	64.995
295.2876	65.5182
295.9022	62.4416
295.9043	62.9442
295.9064	63.4508
296.5232	60.958
296.5253	61.4485
296.5276	61.9431
297.1444	59.5095
297.1465	59.9885
297.1487	60.4713
297.7654	58.0955
297.7675	58.5631
297.7698	59.0344
298.3887	57.1716
298.3909	57.6317
299.0098	55.8131
299.012	56.2623
299.0142	56.7151
299.6331	54.9255
299.6353	55.3675
300.2542	53.6204
300.2564	54.0519
300.2586	54.4868
300.8775	52.7675
300.8797	53.1923
301.4986	51.5138
301.5008	51.9284
301.5029	52.3463
302.1219	50.6945
302.124	51.1025
302.745	49.8881
302.7473	50.2898
303.3662	48.7029
303.3684	49.0948
303.3706	49.4899
303.9895	47.9283
303.9917	48.314
304.6106	46.7894
304.6128	47.166
304.615	47.5455
305.2339	46.0453
305.2361	46.4159
305.8572	45.313
305.8594	45.6777
306.4805	44.5923
306.4826	44.9512
307.1059	44.2363
307.7292	43.5328
307.7314	43.8831
308.3547	43.1852
308.9801	42.8404
309.6056	42.4984
310.2332	42.4984
310.8587	42.1591
311.4842	41.8225
312.1096	41.4886
312.7372	41.4886
313.3628	41.1573
313.9904	41.1573
314.6159	40.8287
315.2413	40.5028
315.869	40.5028
316.4945	40.1794
317.1199	39.8586
317.7454	39.5404
318.373	39.5404
318.9985	39.2247
319.624	38.9115
320.2516	38.9115
320.8771	38.6009
321.5025	38.2927
322.128	37.987
322.7557	37.987
323.3811	37.6837
324.0066	37.3828
324.6341	37.3828
325.2597	37.0843
325.8874	37.0843
326.5128	36.7883
327.1383	36.4946
327.7659	36.4946
328.3914	36.2032
329.0191	36.2032
329.6444	35.9141
330.2722	35.9141
330.8976	35.6274
331.5231	35.343
332.1508	35.343
332.7762	35.0608
333.4039	35.0608
334.0293	34.7809
334.6548	34.5032
335.2825	34.5032
335.9079	34.2277
336.5333	33.9544
337.161	33.9544
337.7865	33.6833
338.4142	33.6833
339.0396	33.4144
339.6651	33.1476
340.2927	33.1476
340.9182	32.883
341.5459	32.883
342.1713	32.6205
342.799	32.6205
343.4243	32.3599
344.0521	32.3599
344.6775	32.1017
345.303	31.8454
345.9285	31.5911
346.5561	31.5911
347.1838	31.5911
347.8092	31.3389
348.4325	30.8405
348.4346	31.0887
349.0602	30.8405
349.6856	30.5941
350.3133	30.5941
350.9388	30.35
351.5664	30.35
352.1919	30.1077
352.8195	30.1077
353.445	29.8673
354.0726	29.8673
354.7003	29.8673
355.3258	29.6288
355.9534	29.6288
356.5789	29.3923
357.2043	29.1576
357.8319	29.1576
358.4596	29.1576
359.0851	28.9247
359.7128	28.9247
