#vitaminD3, van Dijk 2016, Molar Absorptivity (mol/l)^-1 cm^-1
280.5327436864723, 10166.634331396293
281.48438766114845, 9992.274942968612
282.4358410573928, 9608.512680889871
283.3871834574077, 9122.580066863997
284.3384638670755, 8599.844387266003
285.28954364582296, 7922.591559305864
286.24077714387687, 7428.529489363811
287.1920085476623, 6963.604411091992
288.143210631689, 6505.856863164309
289.0945509374354, 6175.3513964821295
290.0459624483101, 5909.715458389664
290.9967959410842, 5292.639243882562
291.94749330640707, 4666.546527656035
292.8986974847022, 4360.8420568234405
293.84975925274074, 4009.1256343301743
294.80086918895427, 3706.2004603903533
295.75184090344806, 3372.262602802111
296.70307021296503, 3160.4453250467923
297.654190620521, 2925.157436056322
298.6049298712134, 2591.5491488082807
299.5559099627812, 2360.3114311518507
300.5066743446954, 2097.160416929593
301.4574387266096, 1863.348097327144
302.4082533709674, 1665.1778009063696
303.3590680153252, 1488.0832586293473
304.30993292212645, 1337.5133485259519
305.26079782892776, 1202.1786732100406
306.21147425156585, 1057.4233069171976
307.1621506742039, 930.098058573979
308.11278102293534, 813.7912404183163
309.0633276009276, 705.2181652813083
310.01389093306767, 612.3063012984562
310.9644416995969, 530.8696510567211
311.915005031737, 460.92804824515605
312.86551810143357, 397.90014628876634
313.81593064624303, 339.5521691346994
314.76639345349605, 291.4359986656441
315.71728349151914, 262.7037231108733
316.66819866076395, 237.48785120546825
317.61910126439795, 214.38307663656084
318.569878211923, 190.7563089822379
319.5202279286781, 161.6147429824048
